Date,Time,AP1,AP2,AP3,AP4,AP5,AV1,AV2,AV3,AV4,AV5,BP1,BP2,BP3,BP4,BP5,BV1,BV2,BV3,BV4,BV5
20122018,10:08:12:000000,30.82,30.83,30.84,30.85,30.86,41,500,27,500,23,30.81,30.8,30.79,30.78,30.77,36,200,37,100,41
20122018,10:08:13:000000,30.82,30.83,30.84,30.85,30.86,41,800,27,200,23,30.81,30.8,30.79,30.78,30.77,22,800,37,100,41
20122018,10:08:14:000000,30.82,30.83,30.84,30.85,30.86,41,100,28,900,22,30.81,30.8,30.79,30.78,30.77,15,100,37,100,41
20122018,10:08:15:000000,30.82,30.83,30.84,30.85,30.86,41,100,28,900,22,30.81,30.8,30.79,30.78,30.77,15,100,37,100,41
20122018,10:08:16:000000,30.81,30.82,30.83,30.84,30.85,46,700,41,100,28,30.8,30.79,30.78,30.77,30.76,35,600,41,700,37
20122018,10:08:17:000000,30.81,30.82,30.83,30.84,30.85,46,700,41,100,28,30.8,30.79,30.78,30.77,30.76,35,500,41,700,37
20122018,10:08:18:000000,30.81,30.82,30.83,30.84,30.85,46,700,41,100,28,30.8,30.79,30.78,30.77,30.76,35,500,41,700,37
20122018,10:08:19:000000,30.81,30.82,30.83,30.84,30.85,46,700,41,100,28,30.8,30.79,30.78,30.77,30.76,35,600,41,700,37
20122018,10:08:20:000000,30.81,30.82,30.83,30.84,30.85,46,700,41,100,28,30.8,30.79,30.78,30.77,30.76,35,600,41,700,37
20122018,10:08:21:000000,30.81,30.82,30.83,30.84,30.85,46,700,37,100,24,30.8,30.79,30.78,30.77,30.76,37,100,41,700,37
20122018,10:08:22:000000,30.81,30.82,30.83,30.84,30.85,46,700,37,100,24,30.8,30.79,30.78,30.77,30.76,37,100,41,700,37
20122018,10:08:23:000000,30.82,30.83,30.84,30.85,30.86,37,100,24,900,22,30.81,30.8,30.79,30.78,30.77,28,600,37,300,41
20122018,10:08:24:000000,30.82,30.83,30.84,30.85,30.86,37,100,24,900,22,30.81,30.8,30.79,30.78,30.77,31,200,37,100,41
20122018,10:08:25:000000,30.82,30.83,30.84,30.85,30.86,37,100,24,900,22,30.81,30.8,30.79,30.78,30.77,31,200,37,100,41
20122018,10:08:26:000000,30.82,30.83,30.84,30.85,30.86,37,100,24,900,22,30.81,30.8,30.79,30.78,30.77,30,700,37,100,41
20122018,10:08:27:000000,30.82,30.83,30.84,30.85,30.86,37,100,24,900,22,30.81,30.8,30.79,30.78,30.77,30,700,37,100,41
20122018,10:08:28:000000,30.81,30.82,30.83,30.84,30.85,46,500,35,800,23,30.8,30.79,30.78,30.77,30.76,30,100,41,700,40
20122018,10:08:29:000000,30.81,30.82,30.83,30.84,30.85,46,800,35,500,23,30.8,30.79,30.78,30.77,30.76,27,800,41,700,42
20122018,10:08:30:000000,30.81,30.82,30.83,30.84,30.85,46,800,35,500,23,30.8,30.79,30.78,30.77,30.76,27,800,41,700,42
20122018,10:08:31:000000,30.81,30.82,30.83,30.84,30.85,46,800,35,500,23,30.8,30.79,30.78,30.77,30.76,30,100,41,700,42
